	,name,taxRank,taxID,environment,sampleID,mappingTool
16	16,              Erysipelotrichaceae,family,128827,gut,mga0h309,kraken
17	17,              Veillonellaceae,family,31977,gut,mga0h309,kraken
18	18,              Selenomonadaceae,family,1843491,gut,mga0h309,kraken
19	19,              Acidaminococcaceae,family,909930,gut,mga0h309,kraken
20	20,              Peptoniphilaceae,family,1570339,gut,mga0h309,kraken
21	21,              Bifidobacteriaceae,family,31953,gut,mga0h309,kraken
22	22,              Micrococcaceae,family,1268,gut,mga0h309,kraken
23	23,              Intrasporangiaceae,family,85021,gut,mga0h309,kraken
24	24,              Microbacteriaceae,family,85023,gut,mga0h309,kraken
25	25,              Corynebacteriaceae,family,1653,gut,mga0h309,kraken
26	26,              Mycobacteriaceae,family,1762,gut,mga0h309,kraken
27	27,              Streptomycetaceae,family,2062,gut,mga0h309,kraken
28	28,              Actinomycetaceae,family,2049,gut,mga0h309,kraken
29	29,              Propionibacteriaceae,family,31957,gut,mga0h309,kraken
30	30,              Pseudonocardiaceae,family,2070,gut,mga0h309,kraken
31	31,              Coriobacteriaceae,family,84107,gut,mga0h309,kraken
32	32,              Atopobiaceae,family,1643824,gut,mga0h309,kraken
33	33,              Eggerthellaceae,family,1643826,gut,mga0h309,kraken
34	34,            Enterobacteriaceae,family,543,gut,mga0h309,kraken
35	35,            Pasteurellaceae,family,712,gut,mga0h309,kraken
36	36,            Pseudomonadaceae,family,135621,gut,mga0h309,kraken
37	37,            Xanthomonadaceae,family,32033,gut,mga0h309,kraken
38	38,            Rhizobiaceae,family,82115,gut,mga0h309,kraken
39	39,            Bradyrhizobiaceae,family,41294,gut,mga0h309,kraken
40	40,            Rhodobacteraceae,family,31989,gut,mga0h309,kraken
41	41,            Rhodospirillaceae,family,41295,gut,mga0h309,kraken
42	42,            Acetobacteraceae,family,433,gut,mga0h309,kraken
43	43,            Sphingomonadaceae,family,41297,gut,mga0h309,kraken
44	44,            Burkholderiaceae,family,119060,gut,mga0h309,kraken
45	45,            Comamonadaceae,family,80864,gut,mga0h309,kraken
46	46,            Alcaligenaceae,family,506,gut,mga0h309,kraken
47	47,              Desulfovibrionaceae,family,194924,gut,mga0h309,kraken
48	48,              Campylobacteraceae,family,72294,gut,mga0h309,kraken
49	49,                Bacteroidaceae,family,815,gut,mga0h309,kraken
50	50,                Rikenellaceae,family,171550,gut,mga0h309,kraken
51	51,                Tannerellaceae,family,2005525,gut,mga0h309,kraken
52	52,                Prevotellaceae,family,171552,gut,mga0h309,kraken
53	53,                Flavobacteriaceae,family,49546,gut,mga0h309,kraken
54	54,            Spirochaetaceae,family,137,gut,mga0h309,kraken
55	55,                                                        Hominidae,family,9604,gut,mga0h309,kraken
0	0,          Clostridia,class,186801,gut,mga0nc83,kraken
1	1,          Negativicutes,class,909932,gut,mga0nc83,kraken
2	2,          Bacilli,class,91061,gut,mga0nc83,kraken
3	3,          Erysipelotrichia,class,526524,gut,mga0nc83,kraken
4	4,          Tissierellia,class,1737404,gut,mga0nc83,kraken
5	5,          Coriobacteriia,class,84998,gut,mga0nc83,kraken
6	6,          Actinobacteria,class,1760,gut,mga0nc83,kraken
7	7,          Mollicutes,class,31969,gut,mga0nc83,kraken
8	8,            Bacteroidia,class,200643,gut,mga0nc83,kraken
9	9,            Flavobacteriia,class,117743,gut,mga0nc83,kraken
10	10,            Cytophagia,class,768503,gut,mga0nc83,kraken
11	11,            Sphingobacteriia,class,117747,gut,mga0nc83,kraken
12	12,        Gammaproteobacteria,class,1236,gut,mga0nc83,kraken
13	13,        Alphaproteobacteria,class,28211,gut,mga0nc83,kraken
14	14,        Betaproteobacteria,class,28216,gut,mga0nc83,kraken
15	15,          Epsilonproteobacteria,class,29547,gut,mga0nc83,kraken
16	16,          Deltaproteobacteria,class,28221,gut,mga0nc83,kraken
17	17,        Fusobacteriia,class,203490,gut,mga0nc83,kraken
18	18,        Spirochaetia,class,203692,gut,mga0nc83,kraken
19	19,                                    Mammalia,class,40674,gut,mga0nc83,kraken
0	0,                Roseburia,genus,841,gut,mga0j310,kraken
1	1,                Anaerostipes,genus,207244,gut,mga0j310,kraken
2	2,                Lachnoclostridium,genus,1506553,gut,mga0j310,kraken
3	3,                Blautia,genus,572511,gut,mga0j310,kraken
4	4,                Butyrivibrio,genus,830,gut,mga0j310,kraken
5	5,                Lachnoanaerobaculum,genus,1164882,gut,mga0j310,kraken
6	6,                Faecalibacterium,genus,216851,gut,mga0j310,kraken
7	7,                Ruminococcus,genus,1263,gut,mga0j310,kraken
8	8,                Flavonifractor,genus,946234,gut,mga0j310,kraken
9	9,                Ethanoligenens,genus,253238,gut,mga0j310,kraken
10	10,                Eubacterium,genus,1730,gut,mga0j310,kraken
11	11,                Intestinimonas,genus,1392389,gut,mga0j310,kraken
12	12,                Monoglobus,genus,2039302,gut,mga0j310,kraken
13	13,                Clostridium,genus,1485,gut,mga0j310,kraken
14	14,                Mordavella,genus,1981033,gut,mga0j310,kraken
15	15,                Clostridioides,genus,1870884,gut,mga0j310,kraken
16	16,                Filifactor,genus,44259,gut,mga0j310,kraken
17	17,                Oscillibacter,genus,459786,gut,mga0j310,kraken
18	18,                Christensenella,genus,990721,gut,mga0j310,kraken
19	19,                Streptococcus,genus,1301,gut,mga0j310,kraken
20	20,                Lactobacillus,genus,1578,gut,mga0j310,kraken
21	21,                Enterococcus,genus,1350,gut,mga0j310,kraken
22	22,                Bacillus,genus,1386,gut,mga0j310,kraken
23	23,                Paenibacillus,genus,44249,gut,mga0j310,kraken
24	24,                Staphylococcus,genus,1279,gut,mga0j310,kraken
25	25,                Dialister,genus,39948,gut,mga0j310,kraken
26	26,                Megasphaera,genus,906,gut,mga0j310,kraken
27	27,                Selenomonas,genus,970,gut,mga0j310,kraken
28	28,                Acidaminococcus,genus,904,gut,mga0j310,kraken
29	29,                Faecalitalea,genus,1573534,gut,mga0j310,kraken
30	30,                Bifidobacterium,genus,1678,gut,mga0j310,kraken
31	31,                Corynebacterium,genus,1716,gut,mga0j310,kraken
32	32,                Streptomyces,genus,1883,gut,mga0j310,kraken
33	33,                Collinsella,genus,102106,gut,mga0j310,kraken
34	34,                Olsenella,genus,133925,gut,mga0j310,kraken
35	35,                Adlercreutzia,genus,447020,gut,mga0j310,kraken
36	36,                Gordonibacter,genus,644652,gut,mga0j310,kraken
37	37,                  Bacteroides,genus,816,gut,mga0j310,kraken
38	38,                  Prevotella,genus,838,gut,mga0j310,kraken
39	39,                  Parabacteroides,genus,375288,gut,mga0j310,kraken
40	40,                  Tannerella,genus,195950,gut,mga0j310,kraken
41	41,                  Alistipes,genus,239759,gut,mga0j310,kraken
42	42,                  Odoribacter,genus,283168,gut,mga0j310,kraken
43	43,                  Barnesiella,genus,397864,gut,mga0j310,kraken
44	44,                  Muribaculum,genus,1918540,gut,mga0j310,kraken
45	45,                  Chryseobacterium,genus,59732,gut,mga0j310,kraken
46	46,              Pseudomonas,genus,286,gut,mga0j310,kraken
47	47,              Burkholderia,genus,32008,gut,mga0j310,kraken
48	48,                Desulfovibrio,genus,872,gut,mga0j310,kraken
49	49,                Campylobacter,genus,194,gut,mga0j310,kraken
50	50,              Fusobacterium,genus,848,gut,mga0j310,kraken
51	51,                                                            Homo,genus,9605,gut,mga0j310,kraken
0	0,                Bacteroidaceae,family,815,gut,mga0nn56,kraken
1	1,                Tannerellaceae,family,2005525,gut,mga0nn56,kraken
2	2,                Rikenellaceae,family,171550,gut,mga0nn56,kraken
3	3,                Odoribacteraceae,family,1853231,gut,mga0nn56,kraken
4	4,                Prevotellaceae,family,171552,gut,mga0nn56,kraken
5	5,                Barnesiellaceae,family,2005519,gut,mga0nn56,kraken
6	6,                Flavobacteriaceae,family,49546,gut,mga0nn56,kraken
7	7,              Lachnospiraceae,family,186803,gut,mga0nn56,kraken
8	8,              Ruminococcaceae,family,541000,gut,mga0nn56,kraken
9	9,              Clostridiaceae,family,31979,gut,mga0nn56,kraken
10	10,              Eubacteriaceae,family,186806,gut,mga0nn56,kraken
11	11,              Peptostreptococcaceae,family,186804,gut,mga0nn56,kraken
12	12,              Oscillospiraceae,family,216572,gut,mga0nn56,kraken
13	13,              Christensenellaceae,family,990719,gut,mga0nn56,kraken
14	14,              Peptococcaceae,family,186807,gut,mga0nn56,kraken
15	15,              Bacillaceae,family,186817,gut,mga0nn56,kraken
16	16,              Paenibacillaceae,family,186822,gut,mga0nn56,kraken
17	17,              Streptococcaceae,family,1300,gut,mga0nn56,kraken
18	18,              Lactobacillaceae,family,33958,gut,mga0nn56,kraken
19	19,              Erysipelotrichaceae,family,128827,gut,mga0nn56,kraken
20	20,              Veillonellaceae,family,31977,gut,mga0nn56,kraken
21	21,              Selenomonadaceae,family,1843491,gut,mga0nn56,kraken
22	22,              Bifidobacteriaceae,family,31953,gut,mga0nn56,kraken
23	23,              Streptomycetaceae,family,2062,gut,mga0nn56,kraken
24	24,              Eggerthellaceae,family,1643826,gut,mga0nn56,kraken
25	25,            Enterobacteriaceae,family,543,gut,mga0nn56,kraken
26	26,            Pseudomonadaceae,family,135621,gut,mga0nn56,kraken
27	27,            Rhodobacteraceae,family,31989,gut,mga0nn56,kraken
28	28,            Burkholderiaceae,family,119060,gut,mga0nn56,kraken
29	29,              Desulfovibrionaceae,family,194924,gut,mga0nn56,kraken
30	30,            Fusobacteriaceae,family,203492,gut,mga0nn56,kraken
31	31,                                                        Hominidae,family,9604,gut,mga0nn56,kraken
0	0,          Clostridia,class,186801,gut,mga0kv36,kraken
1	1,          Bacilli,class,91061,gut,mga0kv36,kraken
2	2,          Erysipelotrichia,class,526524,gut,mga0kv36,kraken
3	3,          Negativicutes,class,909932,gut,mga0kv36,kraken
4	4,          Actinobacteria,class,1760,gut,mga0kv36,kraken
5	5,          Coriobacteriia,class,84998,gut,mga0kv36,kraken
6	6,            Bacteroidia,class,200643,gut,mga0kv36,kraken
7	7,            Flavobacteriia,class,117743,gut,mga0kv36,kraken
8	8,        Gammaproteobacteria,class,1236,gut,mga0kv36,kraken
9	9,        Betaproteobacteria,class,28216,gut,mga0kv36,kraken
10	10,        Alphaproteobacteria,class,28211,gut,mga0kv36,kraken
0	0,                Faecalibacterium,genus,216851,gut,mga08f61,kraken
1	1,                Ruminococcus,genus,1263,gut,mga08f61,kraken
2	2,                Flavonifractor,genus,946234,gut,mga08f61,kraken
3	3,                Roseburia,genus,841,gut,mga08f61,kraken
4	4,                Anaerostipes,genus,207244,gut,mga08f61,kraken
5	5,                Lachnoclostridium,genus,1506553,gut,mga08f61,kraken
6	6,                Blautia,genus,572511,gut,mga08f61,kraken
7	7,                Butyrivibrio,genus,830,gut,mga08f61,kraken
8	8,                Eubacterium,genus,1730,gut,mga08f61,kraken
9	9,                Clostridium,genus,1485,gut,mga08f61,kraken
10	10,                Mordavella,genus,1981033,gut,mga08f61,kraken
11	11,                Intestinimonas,genus,1392389,gut,mga08f61,kraken
12	12,                Monoglobus,genus,2039302,gut,mga08f61,kraken
13	13,                Clostridioides,genus,1870884,gut,mga08f61,kraken
14	14,                Christensenella,genus,990721,gut,mga08f61,kraken
15	15,                Oscillibacter,genus,459786,gut,mga08f61,kraken
16	16,                Dialister,genus,39948,gut,mga08f61,kraken
17	17,                Bacillus,genus,1386,gut,mga08f61,kraken
18	18,                Paenibacillus,genus,44249,gut,mga08f61,kraken
19	19,                Staphylococcus,genus,1279,gut,mga08f61,kraken
20	20,                Streptococcus,genus,1301,gut,mga08f61,kraken
21	21,                Lactobacillus,genus,1578,gut,mga08f61,kraken
22	22,                Enterococcus,genus,1350,gut,mga08f61,kraken
23	23,                Faecalitalea,genus,1573534,gut,mga08f61,kraken
24	24,                Bifidobacterium,genus,1678,gut,mga08f61,kraken
25	25,                Corynebacterium,genus,1716,gut,mga08f61,kraken
26	26,                Streptomyces,genus,1883,gut,mga08f61,kraken
27	27,                Collinsella,genus,102106,gut,mga08f61,kraken
28	28,                  Bacteroides,genus,816,gut,mga08f61,kraken
29	29,                  Alistipes,genus,239759,gut,mga08f61,kraken
30	30,                  Parabacteroides,genus,375288,gut,mga08f61,kraken
31	31,                  Odoribacter,genus,283168,gut,mga08f61,kraken
32	32,                  Prevotella,genus,838,gut,mga08f61,kraken
33	33,                  Barnesiella,genus,397864,gut,mga08f61,kraken
34	34,              Pseudomonas,genus,286,gut,mga08f61,kraken
35	35,                Campylobacter,genus,194,gut,mga08f61,kraken
36	36,              Fusobacterium,genus,848,gut,mga08f61,kraken
37	37,                                                            Homo,genus,9605,gut,mga08f61,kraken
0	0,                  Faecalibacterium prausnitzii,species,853,gut,mga0rz29,kraken
1	1,                  Ruminococcus bicirculans,species,1160721,gut,mga0rz29,kraken
2	2,                  Ruminococcus champanellensis,species,1161942,gut,mga0rz29,kraken
3	3,                  Ruminococcus albus,species,1264,gut,mga0rz29,kraken
4	4,                  Flavonifractor plautii,species,292800,gut,mga0rz29,kraken
5	5,                    Ruminococcaceae bacterium CPB6,species,1572656,gut,mga0rz29,kraken
6	6,                  Ethanoligenens harbinense,species,253239,gut,mga0rz29,kraken
7	7,                  [Eubacterium] rectale,species,39491,gut,mga0rz29,kraken
8	8,                  Lachnospiraceae bacterium GAM79,species,2109691,gut,mga0rz29,kraken
9	9,                  Lachnospiraceae bacterium Choco86,species,2109690,gut,mga0rz29,kraken
10	10,                  [Clostridium] bolteae,species,208479,gut,mga0rz29,kraken
11	11,                  Lachnoclostridium phocaeense,species,1871021,gut,mga0rz29,kraken
12	12,                  Lachnoclostridium sp. YL32,species,1834196,gut,mga0rz29,kraken
13	13,                  [Clostridium] saccharolyticum,species,84030,gut,mga0rz29,kraken
14	14,                  Lachnoclostridium phytofermentans,species,66219,gut,mga0rz29,kraken
15	15,                  [Clostridium] sphenoides,species,29370,gut,mga0rz29,kraken
16	16,                  Roseburia hominis,species,301301,gut,mga0rz29,kraken
17	17,                  Blautia hansenii,species,1322,gut,mga0rz29,kraken
18	18,                  Blautia sp. N6H1-15,species,1912897,gut,mga0rz29,kraken
19	19,                  Anaerostipes hadrus,species,649756,gut,mga0rz29,kraken
20	20,                  Butyrivibrio fibrisolvens,species,831,gut,mga0rz29,kraken
